joy,pos
joyful,pos
jubilant,pos
jubilee,pos
jumpy,neg
junk,neg
just,pos
justice,pos
justifiably,pos
justification,pos
justify,pos
keen,pos
kick,neg
kid,pos
kidnap,neg
kill,neg
killer,neg
kind,pos
kindness,pos
kiss,pos
knife,neg
knock,neg
know,pos
knowledge,pos
lack,neg
lag,neg
laid,neg
lame,neg
lament,neg
lamentable,neg
languish,neg
lapse,neg
laudable,pos
laugh,pos
laugh,neg
laughter,pos
lavish,pos
law,pos
lawful,pos
lawless,neg
lay,neg
lazily,neg
lazy,neg
lead,pos
leak,neg
leakage,neg
learn,pos
learner,pos
legal,pos
legitimacy,pos
legitimate,pos
leisure,pos
let,neg
liability,neg
liable,neg
liar,neg
liberal,pos
liberalism,pos
liberate,pos
liberty,pos
lie,neg
lifeless,neg
lifelong,pos
light,pos
likable,pos
like,pos
limit,neg
limitation,neg
limp,neg
liquidate,neg
liquidation,neg
litter,neg
live,pos
lively,pos
load,neg
logic,pos
logical,pos
lone,neg
loneliness,neg
lonely,neg
loner,neg
lonesome,neg
longevity,pos
loom,neg
lose,neg
loser,neg
loss,neg
lost,neg
love,pos
loveless,neg
loveliness,pos
lovely,pos
lover,pos
low,neg
lower,neg
lowly,neg
loyal,pos
loyalty,pos
lucid,pos
luck,pos
luckily,pos
lucky,pos
lucrative,pos
ludicrous,neg
lull,neg
luminous,pos
lunatic,neg
lure,neg
lurk,neg
lust,pos
luster,pos
lustrous,pos
luxuriant,pos
luxurious,pos
luxury,pos
lying,neg
lyric,pos
lyrical,pos
mad,neg
madman,neg
madness,neg
magical,pos
magnetic,pos
magnificence,pos
magnificent,pos
main,pos
majestic,pos
majesty,pos
major,pos
make,pos
make,neg
maladjusted,neg
maladjustment,neg
malady,neg
malice,neg
malicious,neg
malignant,neg
manageable,pos
mangle,neg
manipulate,neg
manipulation,neg
manly,pos
manslaughter,neg
mar,neg
marginal,neg
marital,pos
marriage,pos
marry,pos
marvel,pos
marvelous,pos
massacre,neg
masterful,pos
mastery,pos
matchless,pos
mate,pos
matter,pos
matter,neg
mature,pos
maturity,pos
maximize,pos
meager,neg
mean,neg
meaningful,pos
meaningless,neg
measurable,pos
meddle,neg
mediate,pos
mediocre,neg
meditation,pos
meek,neg
meet,pos
melancholy,neg
mellow,pos
melodramatic,neg
melody,pos
memorable,pos
menace,neg
mend,pos
menial,neg
mentor,pos
merciful,pos
merciless,neg
mercy,pos
merit,pos
meritorious,pos
merrily,pos
merriment,pos
merry,pos
mesh,pos
mess,neg
meticulous,pos
mighty,pos
mild,pos
mind,pos
mind,neg
mindful,pos
mine,neg
minister,pos
mint,pos
miracle,pos
miraculous,pos
mirth,pos
misbehave,neg
misbehavior,neg
mischief,neg
mischievous,neg
miser,neg
miserable,neg
misery,neg
misfortune,neg
mishandle,neg
mishap,neg
misinform,neg
misinformed,neg
mislead,neg
misrepresent,neg
miss,neg
mistake,neg
mistaken,neg
mistrust,neg
misunderstand,neg
misunderstanding,neg
misunderstood,neg
misuse,neg
mix,neg
moan,neg
mobility,pos
mobilize,pos
mock,neg
mockery,neg
moderate,pos
moderation,pos
modernity,pos
modest,pos
modesty,pos
molest,neg
momentous,pos
monotonous,neg
monotony,neg
monster,neg
monstrous,neg
monumental,pos
moody,neg
moral,pos
morale,pos
moralistic,pos
morality,pos
mortify,neg
motionless,neg
motivate,pos
motivated,pos
motivation,pos
motive,pos
motley,neg
mourn,neg
mourner,neg
muddle,neg
muddy,neg
multitude,pos
mumble,neg
mundane,neg
murder,neg
murderous,neg
murky,neg
mutter,neg
mutual,pos
myriad,pos
myself>,neg
nag,neg
naive,neg
nasty,neg
natural,pos
naughty,neg
navigable,pos
neat,pos
nebulous,neg
necessarily,pos
need,neg
needle,neg
needy,neg
negate,neg
negation,neg
negative,neg
neglect,neg
negligence,neg
negligent,neg
negotiate,pos
nervous,neg
nervousness,neg
neurotic,neg
neutralize,neg
nice,pos
niche,pos
nightmare,neg
nimble,pos
nix,neg
nobility,pos
noble,pos
nobleman,pos
noise,neg
noiseless,pos
nominate,pos
nonchalant,neg
nonsense,neg
normal,pos
nosey,neg
notable,pos
notoriety,pos
notorious,neg
nourish,pos
nourishment,pos
novelty,pos
novice,neg
nuisance,neg
nullification,neg
nullify,neg
numb,neg
nurse,pos
nurture,pos
nutrient,pos
nuts,neg
oasis,pos
obedience,pos
obedient,pos
obey,pos
object,neg
objection,neg
objective,pos
oblige,pos
oblique,neg
obliterate,neg
obnoxious,neg
obscure,neg
obsolete,neg
obstacle,neg
obstinate,neg
obstruct,neg
obstruction,neg
obtain,pos
obtainable,pos
odd,neg
oddity,neg
offend,neg
offender,neg
offensive,neg
offer,pos
offset,pos
ominous,neg
omission,neg
omit,neg
onset,pos
onward,pos
open,pos
opinionated,neg
opponent,neg
opportune,pos
opportunity,pos
oppose,neg
opposition,neg
oppress,neg
oppression,neg
oppressive,neg
optimal,pos
optimism,pos
optimistic,pos
optional,pos
ordeal,neg
order,pos
order,neg
organize,pos
originality,pos
orphan,neg
ostracize,neg
oust,neg
outbreak,neg
outburst,neg
outcast,neg
outcry,neg
outgoing,pos
outlaw,neg
outlive,pos
outrage,neg
outrageous,neg
outright,pos
outrun,pos
outset,pos
outsider,neg
outstanding,pos
outwit,pos
overbearing,neg
overcome,pos
overflow,neg
overjoyed,pos
overlook,neg
overpower,neg
overrun,neg
oversight,neg
overthrow,neg
overturn,neg
overwhelming,neg
overworked,neg
owe,neg
pain,neg
painful,neg
painstaking,pos
palatable,pos
palatial,pos
paltry,neg
pamper,pos
pandemonium,neg
panic,neg
paradise,pos
paralysis,neg
paralyzed,neg
paramount,pos
paranoid,neg
parasite,neg
pardon,pos
particular,pos
particular,neg
partition,neg
partner,pos
partnership,pos
pass,pos
pass,neg
passe,neg
passionate,pos
pathetic,neg
patience,pos
patient,pos
patriot,pos
patriotic,pos
patron,pos
patronage,pos
patronize,neg
pay,pos
peace,pos
peaceable,pos
peaceful,pos
peculiar,neg
peerless,pos
perfect,pos
perfection,pos
perfectionism,pos
perfectionist,pos
perfume,pos
peril,neg
perilous,neg
perish,neg
permission,pos
permit,pos
perplex,neg
perplexity,neg
persecute,neg
persecution,neg
perseverance,pos
persevere,pos
persuasive,pos
pertinent,pos
perturb,neg
perverse,neg
pervert,neg
pessimism,neg
pessimistic,neg
pest,neg
petty,neg
phobia,neg
pick,neg
picturesque,pos
piece,neg
piety,pos
pinch,neg
pinnacle,pos
pious,pos
pitiful,neg
pitiless,neg
plague,neg
plain,pos
plaintiff,neg
plausibility,pos
playful,pos
playmate,pos
plaything,pos
pleasant,pos
pleasantry,pos
please,pos
pleased,pos
pleasurable,pos
pleasure,pos
pledge,pos
plentiful,pos
plenty,pos
plight,neg
plod,neg
plot,neg
poetic,pos
poignant,pos
point,neg
pointless,neg
poise,pos
poison,neg
poisonous,neg
polish,pos
polite,pos
politeness,pos
pollute,neg
pollution,neg
pomp,pos
pompous,neg
poor,neg
popular,pos
popularity,pos
populous,pos
portable,pos
positive,pos
positiveness,pos
positivity,pos
posterity,pos
potency,pos
potent,pos
pound,neg
pout,neg
poverty,neg
powerless,neg
practicable,pos
practical,pos
praise,pos
prance,pos
precarious,neg
precaution,pos
precedent,pos
precept,pos
precious,pos
precipitate,neg
precise,pos
precision,pos
predicament,neg
preeminent,pos
preference,pos
prejudice,neg
prejudicial,neg
premier,pos
premise,pos
premium,pos
preparatory,pos
preposterous,neg
press,neg
prestige,pos
presumptuous,neg
pretend,neg
pretense,neg
pretentious,neg
prettily,pos
pretty,pos
priceless,pos
pride,pos
primarily,pos
prime,pos
principal,pos
principle,pos
prison,neg
prisoner,neg
privacy,pos
privileged,pos
privy,pos
prize,pos
pro,pos
proactive,pos
problem,neg
procrastinate,neg
procrastination,neg
prod,neg
prodigious,pos
prodigy,pos
productive,pos
productivity,pos
profess,pos
proffer,pos
proficient,pos
profit,pos
profitable,pos
profound,pos
progress,pos
progressive,pos
prohibit,neg
prohibition,neg
prohibitive,neg
prolific,pos
prominence,pos
prominent,pos
promise,pos
prompt,pos
promptly,pos
propaganda,neg
proper,pos
propitious,pos
proprietary,pos
propriety,pos
prosecute,pos
prosecution,neg
prosper,pos
prosperity,pos
prosperous,pos
protect,pos
protection,pos
protective,pos
protector,pos
protest,neg
proud,pos
provide,pos
providence,pos
provocation,neg
provoke,neg
prowess,pos
prowl,neg
prudence,pos
prudent,pos
pry,neg
punch,neg
punctual,pos
punish,neg
puny,neg
pure,pos
purification,pos
purify,pos
purity,pos
purposeful,pos
purr,pos
push,neg
puzzlement,neg
quaint,pos
qualify,pos
quality,pos
qualm,neg
quandary,neg
quarrel,neg
quarrelsome,neg
queer,neg
quench,pos
questionable,neg
quibble,neg
quicken,pos
quit,neg
quitter,neg
race,neg
radiance,pos
radiant,pos
radiate,pos
radical,neg
rage,neg
raid,neg
raise,neg
rally,pos
ramble,neg
rampant,neg
rapport,pos
rapt,pos
rapture,pos
rascal,neg
rash,neg
rat,neg
ration,neg
rational,pos
rattle,neg
ravage,neg
rave,pos
reactionary,neg
reactive,neg
readily,pos
real,pos
realistic,pos
realistically,pos
reap,pos
reasonable,pos
reassurance,pos
reassure,pos
rebel,neg
rebellion,neg
rebellious,neg
rebuff,neg
rebuke,neg
rebut,neg
recalcitrant,neg
recede,neg
receptive,pos
recession,neg
reckless,neg
recklessness,neg
reclaim,pos
recline,pos
recoil,neg
recompense,pos
reconcile,pos
reconciliation,pos
recreation,pos
redeem,pos
redemption,pos
redundancy,neg
redundant,neg
reestablish,pos
refine,pos
refinement,pos
refrain,neg
refuge,pos
refugee,neg
refusal,neg
refuse,neg
regal,pos
regard,pos
regardless,neg
regress,neg
regression,neg
regret,neg
regrettable,neg
rehabilitation,pos
reinforcement,pos
reinstate,pos
reject,neg
rejection,neg
rejoice,pos
relapse,neg
relaxation,pos
relevance,pos
relevancy,pos
relevant,pos
reliability,pos
reliable,pos
relief,pos
relieve,pos
religious,pos
relish,pos
reluctant,neg
remarkable,pos
remarkably,pos
remedy,pos
remodel,pos
remorse,neg
renaissance,pos
renewal,pos
renounce,neg
renovate,pos
renovation,pos
renown,pos
renunciation,neg
repair,pos
reparation,pos
repeal,neg
repent,pos
repentance,pos
repose,pos
reprehensible,neg
repress,neg
reproach,neg
repudiate,neg
repugnant,neg
repulse,neg
repulsive,neg
reputable,pos
rescue,pos
resent,neg
resentful,neg
resentment,neg
resignation,neg
resolute,pos
resolve,pos
resolved,pos
resound,pos
resourceful,pos
resourcefulness,pos
respect,pos
respectable,pos
respectful,pos
respite,pos
resplendent,pos
responsibility,pos
responsible,pos
responsive,pos
restful,pos
restless,neg
restlessness,neg
restoration,pos
restore,pos
restrict,neg
restriction,neg
resurrect,pos
retaliate,neg
retard,neg
retire,neg
retreat,neg
return,pos
reunion,pos
reunite,pos
revel,pos
revelation,pos
revenge,neg
revere,pos
reverence,pos
reverent,pos
reverently,pos
revert,neg
revitalize,pos
revival,pos
revive,pos
revoke,neg
revolt,neg
revolution,neg
reward,pos
rich,pos
riches,pos
richness,pos
rid,neg
ride,neg
ridicule,neg
ridiculous,neg
right,pos
righteous,pos
righteousness,pos
rightful,pos
rigid,neg
rigor,neg
rigorous,neg
rip,neg
ripe,pos
ripen,pos
risky,neg
rival,neg
rivalry,neg
robber,neg
robbery,neg
robust,pos
rogue,neg
romance,pos
romantic,pos
romanticize,pos
root,neg
rosy,pos
rot,neg
rotten,neg
rough,neg
roughness,neg
round,pos
roundabout,neg
rouse,pos
rubbish,neg
rude,neg
rue,neg
ruffian,neg
ruin,neg
ruinous,neg
rumor,neg
rumple,neg
run,neg
runaway,neg
rupture,neg
rusty,neg
ruthless,neg
ruthlessness,neg
sabotage,neg
sacred,pos
sad,neg
sadness,neg
safe,pos
safeguard,pos
safety,pos
sag,neg
sagacity,pos
sage,pos
saint,pos
salutary,pos
salutation,pos
salute,pos
salvation,pos
sanctify,pos
sanctuary,pos
sane,pos
sanguine,pos
sanitary,pos
sanity,pos
sank,neg
sap,neg
sarcasm,neg
sarcastic,neg
satisfaction,pos
satisfactorily,pos
satisfactory,pos
satisfy,pos
savage,neg
save,pos
savings,pos
savor,pos
savvy,pos
scald,neg
scamper,pos
scandal,neg
scandalous,neg
scapegoat,neg
scar,neg
scarcity,neg
scare,neg
scared,neg
scary,neg
scheme,neg
scoff,neg
scold,neg
scorch,neg
scorn,neg
scornful,neg
scoundrel,neg
scowl,neg
scrape,neg
scream,neg
screech,neg
screw,neg
scruples,pos
scrupulous,pos
scrutinize,neg
scuffle,neg
scum,neg
secede,neg
secession,neg
secrecy,neg
secret,neg
secure,pos
security,pos
sedentary,neg
seethe,neg
segregation,neg
seize,neg
selective,pos
selfish,neg
selfishness,neg
semblance,pos
senile,neg
sensational,pos
sense,pos
senseless,neg
sensible,pos
sensitive,pos
sensitivity,pos
sentence,neg
sequester,neg
serene,pos
serious,pos
seriousness,pos
serve,neg
service,neg
servitude,neg
settle,pos
sever,neg
severe,neg
severity,neg
shabby,neg
shadow,neg
shady,neg
shaggy,neg
shake,neg
shallow,neg
shame,neg
shameful,neg
shameless,neg
share,pos
shark,neg
shell,neg
shelter,pos
shield,pos
shiny,pos
shipwreck,neg
shirk,neg
shiver,neg
shock,neg
shoddy,neg
shoot,neg
short,neg
shortage,neg
shortcoming,neg
shortsighted,neg
shot,neg
shove,neg
show,neg
shred,neg
shrew,neg
shrewd,pos
shrewdness,pos
shriek,neg
shrill,neg
shrivel,neg
shroud,neg
shrug,neg
shun,neg
shyness,neg
sick,neg
sickly,neg
sickness,neg
siege,neg
significance,pos
significant,pos
signify,pos
silly,neg
simplicity,pos
simplify,pos
simplistic,neg
sin,neg
sincere,pos
sincerity,pos
sinful,neg
sinister,neg
skeptical,neg
sketchy,neg
skill,pos
skillful,pos
skirmish,neg
skulk,neg
slam,neg
slander,neg
slanderer,neg
slanderous,neg
slap,neg
slash,neg
slaughter,neg
slayer,neg
sleazy,neg
sleek,pos
sleepless,neg
slight,neg
slime,neg
sloppy,neg
sloth,neg
slothful,neg
slug,neg
sluggish,neg
slump,neg
sly,neg
smack,neg
smart,pos
smash,neg
smear,neg
smile,pos
smitten,pos
smother,neg
smuggle,neg
snare,neg
snarl,neg
snatch,neg
sneak,neg
sneer,neg
snore,neg
sob,neg
sober,pos
sociable,pos
softness,pos
solace,pos
solution,pos
somber,neg
soothe,pos
sophisticated,pos
sore,neg
soreness,neg
sorrow,neg
sorrowful,neg
sorry,neg
sort,neg
sought,pos
sound,pos
soundness,pos
sour,neg
spank,neg
spare,pos
sparkle,pos
spear,neg
special,pos
spectacular,pos
speedily,pos
spill,neg
spinster,neg
spite,neg
spiteful,neg
splendid,pos
splendor,pos
split,neg
spoil,neg
spot,neg
spotless,pos
sprain,neg
sprightly,pos
sputter,neg
squander,neg
squarely,pos
stab,neg
stability,pos
stabilize,pos
stable,pos
stagnant,neg
stain,neg
stale,neg
stalemate,neg
stammer,neg
stamp,neg
stand,pos
standardize,pos
standstill,neg
staple,pos
stark,neg
startle,neg
starvation,neg
starve,neg
stately,pos
static,neg
statuesque,pos
staunch,pos
staunchness,pos
steadfast,pos
steadfastness,pos
steadiness,pos
steady,pos
steal,neg
stern,neg
stick,neg
stifle,neg
stigma,neg
stimulate,pos
stimulation,pos
sting,neg
stink,neg
stole,neg
stolen,neg
stood,pos
storm,neg
stormy,neg
straggle,neg
straggler,neg
straight,pos
straightforward,pos
strain,neg
strangle,neg
stray,neg
stress,neg
stricken,neg
strict,neg
strife,neg
strike,neg
stringent,neg
struck,neg
struggle,neg
strut,pos
stubborn,neg
stubbornly,neg
stubbornness,neg
stud,pos
studious,pos
study,neg
stuffy,neg
stunt,neg
stupendous,pos
stupid,neg
stupidity,neg
stupor,neg
sturdy,pos
stylish,pos
suave,pos
subjection,neg
subjugate,neg
subjugation,neg
sublime,pos
submissive,neg
subscribe,pos
subscription,pos
subservience,neg
subside,neg
subsidize,pos
subsidy,pos
subsist,pos
subsistence,pos
substantiate,pos
substitution,neg
subtle,pos
subtract,neg
subversion,neg
subvert,neg
succeed,pos
success,pos
successful,pos
succumb,neg
sucker,neg
suffer,neg
sufferer,neg
suffice,pos
sufficient,pos
suffocate,neg
suit,pos
suitable,pos
sullen,neg
summit,pos
sumptuous,pos
sunder,neg
super,pos
superficial,neg
superficiality,neg
superfluous,neg
superior,pos
superiority,pos
superlative,pos
superstition,neg
superstitious,neg
support,pos
supportive,pos
suppress,neg
suppression,neg
supreme,pos
surge,pos
surmise,pos
surmount,pos
surpass,pos
survival,pos
survive,pos
survivor,pos
susceptible,neg
suspect,neg
suspend,neg
suspension,neg
suspicion,neg
suspicious,neg
swear,neg
sweet,pos
sweeten,pos
sweetheart,pos
sweetness,pos
swiftness,pos
swoon,pos
swore,neg
sworn,pos
symbolize,pos
symmetry,pos
sympathetic,pos
sympathize,pos
sympathy,pos
symptom,neg
synthesis,pos
taboo,neg
tact,pos
tactics,pos
taint,neg
talent,pos
talented,pos
tamper,neg
tantrum,neg
tardy,neg
tariff,neg
taste,pos
tatter,neg
taunt,neg
tax,neg
tear,neg
tease,neg
tedious,neg
temper,neg
temperance,pos
temperate,pos
tempest,neg
temporarily,neg
tempt,pos
temptation,neg
tenacious,pos
tenacity,pos
tenderness,pos
tense,neg
tension,neg
terrible,neg
terrific,pos
terrify,neg
terror,neg
terrorism,neg
terrorize,neg
thank,pos
thankful,pos
theft,neg
therapeutic,pos
thief,neg
thirst,neg
thirsty,neg
thorny,neg
thorough,pos
thoughtful,pos
thoughtfulness,pos
thoughtless,neg
thrash,neg
threat,neg
threaten,neg
thrift,pos
thrifty,pos
thrill,pos
thrive,pos
throw,neg
thud,neg
thwart,neg
timidity,neg
tingle,pos
tire,neg
tired,neg
tiresome,neg
togetherness,pos
toil,neg
tolerable,neg
tolerance,pos
tolerant,pos
tolerate,pos
toleration,pos
too,neg
topmost,pos
topple,neg
torment,neg
torrent,neg
torturous,neg
touchy,neg
tradition,pos
traditional,pos
tragedy,neg
tragic,neg
train,pos
traitor,neg
tramp,neg
trample,neg
tranquil,pos
tranquility,pos
transgress,neg
trap,neg
trauma,neg
traumatic,neg
travel,pos
treacherous,neg
treachery,neg
treason,neg
treasonous,neg
treasure,pos
treat,pos
treatise,pos
treaty,pos
tremendous,pos
trespass,neg
tribute,pos
trick,neg
triumph,pos
triumphal,pos
triumphant,pos
trivial,neg
trophy,pos
trouble,neg
troublesome,neg
truant,neg
trudge,neg
true,pos
trust,pos
trustworthiness,pos
trustworthy,pos
truth,pos
truthful,pos
try,neg
turbulent,neg
turmoil,neg
turn,neg
twitch,neg
tyranny,neg
ugly,neg
ultimatum,neg
unaccustomed,neg
unarm,neg
unattractive,neg
unauthentic,neg
unavoidable,neg
unbearable,neg
unbelievable,neg
unbound,pos
unbroken,pos
uncivil,neg
unclean,neg
unclear,neg
uncomfortable,neg
uncommon,pos
uncouth,neg
undependability,neg
undependable,neg
undermine,neg
understand,pos
understandable,pos
understood,pos
underworld,neg
undesirable,neg
undid,neg
undignified,neg
undo,neg
undone,neg
undoubted,pos
undoubtedly,pos
undue,neg
uneasiness,neg
uneasy,neg
uneconomical,neg
unemployed,neg
unequal,neg
uneven,neg
unexpectedly,neg
unfair,neg
unfaithful,neg
unfamiliar,neg
unfavorable,neg
unfeeling,neg
unfit,neg
unforeseen,neg
unforgettable,pos
unfortunate,neg
unfriendly,neg
ungrateful,neg
unguarded,neg
unhappiness,neg
unhappy,neg
unhealthy,neg
unhurried,pos
unimpeachable,pos
unimportant,neg
uninformed,neg
unique,pos
unity,pos
unjust,neg
unjustified,neg
unkind,neg
unlawful,neg
unlimited,pos
unlucky,neg
unmoved,neg
unnatural,neg
unnecessary,neg
unnerve,neg
unnoticed,neg
unobserved,neg
unpleasant,neg
unpopular,neg
unprofitable,neg
unqualified,neg
unreasonable,neg
unreliability,neg
unreliable,neg
unrest,neg
unruly,neg
unsafe,neg
unsatisfactory,neg
unscrupulous,neg
unseen,neg
unselfish,pos
unsettling,neg
unsound,neg
unspeakable,neg
unstable,neg
unsteadiness,neg
unsteady,neg
unsuccessful,neg
untimely,neg
untouched,pos
untrained,neg
untrue,neg
untrustworthy,neg
untruth,neg
unwilling,neg
unwillingness,neg
unwise,neg
unworthy,neg
upbeat,pos
upfront,pos
upgrade,pos
upheaval,neg
upheld,pos
uphold,pos
uplift,pos
uppermost,pos
upright,pos
uprising,neg
uproar,neg
uproot,neg
upset,neg
upside,pos
upward,pos
usable,pos
useful,pos
usefulness,pos
useless,neg
usurp,neg
utilitarian,pos
utilization,pos
utilize,pos
utterance,neg
uttermost,pos
vagabond,neg
vagrant,neg
vague,neg
vagueness,neg
vain,neg
valiant,pos
valid,pos
validity,pos
valor,pos
valuable,pos
value,pos
vanish,neg
vanity,neg
vanquish,pos
vastness,pos
vehement,neg
venerable,pos
venerate,pos
vengeance,neg
venom,neg
venomous,neg
verification,pos
verify,pos
veritable,pos
versatile,pos
versatility,pos
veto,neg
vex,neg
vexation,neg
vexing,neg
viability,pos
viable,pos
vice,neg
vicious,neg
victorious,pos
vie,neg
vigilance,pos
vigilant,pos
vile,neg
villain,neg
violate,neg
violation,neg
violence,neg
violent,neg
viper,neg
virtue,pos
virtuous,pos
visionary,pos
visualization,pos
vitality,pos
vivacious,pos
vivid,pos
void,neg
volatile,neg
volatility,neg
voluntary,pos
vomit,neg
vouchsafe,pos
vulgar,neg
wail,neg
wait,neg
wallow,neg
wane,neg
wanton,neg
war,neg
warfare,neg
warlike,neg
warm,pos
warmhearted,pos
warmth,pos
warp,neg
wary,neg
waste,neg
wasteful,neg
wastefulness,neg
wayward,neg
weaken,neg
wear,neg
weariness,neg
wearisome,neg
wee,neg
weed,neg
weep,neg
weird,neg
welcome,pos
welfare,pos
well,pos
wench,neg
whack,neg
whimper,neg
whimsical,pos
whine,neg
whip,neg
wholesome,pos
wicked,neg
wickedness,neg
wild,neg
willful,pos
willing,pos
willingness,pos
wilt,neg
wily,neg
wince,neg
wisdom,pos
wise,pos
witchcraft,neg
withheld,neg
withhold,neg
witty,pos
woe,neg
woeful,neg
wonder,pos
wonderful,pos
wondrous,pos
woo,pos
workable,pos
workmanship,pos
worn,neg
worrier,neg
worry,neg
worse,neg
worsen,neg
worst,neg
worth,pos
worthiness,pos
worthless,neg
worthy,pos
wound,neg
wrath,neg
wreck,neg
wrestle,neg
wretch,neg
wretchedness,neg
wrinkle,neg
writhe,neg
wrong,neg
wrongful,neg
wrought,neg
yawn,neg
yearn,neg
yelp,neg
zenith,pos
zest,pos
